,IE00B3QDMK77,LU3270886024,LU1861128574,LU0348740696,LU2208987508,LU2208987680,LU2208987763,ES0108192008,ES0108203003,ES0108232002,ES0108240005,ES0108193006,ES0108373004,LU0920839346,LU1254136416,LU0414045822,LU1548497699,LU0158827518,LU0256840447,LU1363153823,LU1205638155,LU1143164405,LU1070113664,LU0348826909,LU1400637036,LU1387904524,LU0933100983,LU1019963369,LU1282651980,IE00BDT57Y96,IE00B5B5L056,IE00B1Z6D669,LU2720182869,LU1890834598,LU2286300988,LU2364421367,LU2387748960,LU2399975627,ES0108283005,LU2958546181,LU0348784041,LU2637966677,LU3034474745,LU3034474828,LU3034475049,LU3034475122,LU1462192417,LU1462192250,LU1228143191,LU0739342060,LU0920839429,LU1602091867,LU0348753244,DE000A2DU1Y2,LU1462192680,LU0158828326,LU1459823677,LU1459823750,LU0414046390,LU0256840793,LU2089280825,LU2089281393,LU2514904908,LU2514905038,LU2514905111,LU2829845630
2025-09-29,14.649999618530272,,146.60000610351562,97.1500015258789,115.01,129.81,107.01,21.53251075744629,10.076740264892578,17.367919921875,13.144940376281738,10.75376033782959,11.500940322875977,211.4499969482422,112.83999633789062,367.53,299.76,151.82000732421875,263.86,121.0500030517578,99.3000030517578,239.63999938964844,171.18,83.63999938964844,247.47000122070312,108.25,336.5599975585937,215.75999450683597,181.7700042724609,10.949999809265137,11.88,15.63,106.75,169.25999450683594,140.1199951171875,95.4800033569336,108.80999755859376,95.43000030517578,101.14646911621094,95.33000183105467,435.61,110.58999633789062,102.26724243164062,103.08332824707033,105.3718032836914,107.69402313232422,153.14999389648438,110.70999908447266,253.6499938964844,192.08,192.69000244140625,280.9599914550781,222.6499938964844,100.72000122070312,201.42999267578125,27.2121,95.08999633789062,113.97000122070312,324.77,232.91000366210935,138.5399932861328,144.83999633789062,111.0,110.83000183105467,111.25,106.2300033569336
2025-09-30,14.649999618530272,,145.8699951171875,96.51000213623048,115.58,130.65,107.46,21.6951904296875,10.077500343322754,17.373260498046875,13.149270057678224,10.753589630126951,11.501970291137695,210.69000244140625,112.79000091552734,366.43,299.04,151.3300018310547,263.59,121.08999633789062,99.36000061035156,240.1499938964844,170.98,84.01000213623047,246.42999267578125,108.01000213623048,335.4100036621094,215.30999755859372,181.7100067138672,10.949999809265137,11.88,15.62,106.76000213623048,168.3800048828125,139.58999633789062,95.3000030517578,108.4800033569336,95.18000030517578,101.1501235961914,95.08000183105467,439.52,110.58999633789062,102.28702545166016,103.04381561279295,105.21438598632812,107.3720245361328,152.9199981689453,110.7300033569336,252.75999450683597,191.87,191.9900054931641,280.2799987792969,223.1199951171875,100.68000030517578,200.82000732421875,27.1246,95.13999938964844,114.01000213623048,323.79,232.6699981689453,138.47999572753906,144.52999877929688,110.91000366210938,110.62999725341795,110.95999908447266,106.18000030517578
2025-10-01,14.670000076293944,,145.9600067138672,96.94000244140624,115.56,130.59,107.48,21.792749404907227,10.078160285949709,17.49311065673828,13.195110321044922,10.755800247192385,11.525930404663086,211.44000244140625,113.02999877929688,371.2,300.16,152.33999633789062,265.09,121.04000091552734,99.2699966430664,237.57000732421875,170.97,,247.6699981689453,108.33000183105467,336.7799987792969,217.3300018310547,,10.960000038146973,11.9,15.64,106.7300033569336,170.3699951171875,138.97999572753906,95.5999984741211,108.55999755859376,95.61000061035156,101.15355682373048,95.4800033569336,441.83,110.56999969482422,102.51473999023438,103.33025360107422,105.70628356933594,108.11360168457033,153.63999938964844,110.9800033569336,253.7899932861328,191.85,192.67999267578125,281.32000732421875,220.72000122070312,100.83000183105467,202.19000244140625,27.3046,95.05999755859376,113.95999908447266,328.0,233.9900054931641,,145.88999938964844,111.06999969482422,110.97000122070312,111.45999908447266,106.4800033569336
2025-10-02,14.68000030517578,,146.5,,115.79,131.05,107.57,21.72908973693848,10.07880973815918,17.549930572509766,13.21994972229004,10.757379531860352,11.540450096130373,217.16000366210935,113.8499984741211,376.1,302.99,153.75999450683594,271.98,121.12999725341795,99.38999938964844,238.2400054931641,171.64,,248.1699981689453,108.7699966430664,337.1099853515625,220.83999633789065,185.1499938964844,10.970000267028809,11.9,15.66,106.7699966430664,170.30999755859375,140.24000549316406,95.95999908447266,109.36000061035156,96.06999969482422,101.15735626220705,96.22000122070312,445.79,110.61000061035156,102.88103485107422,103.72531127929688,106.2473602294922,108.96250915527344,154.42999267578125,111.37999725341795,254.0500030517578,192.59,197.8800048828125,283.9700012207031,221.3300018310547,101.61000061035156,203.77999877929688,27.559,95.16999816894533,114.0500030517578,332.32,240.05999755859372,141.10000610351562,148.25,111.37999725341795,111.4000015258789,111.98999786376952,106.88999938964844
2025-10-03,14.68000030517578,,147.41000366210938,96.98999786376952,,,,21.840389251708984,10.079509735107422,17.61026954650879,13.243260383605955,10.757780075073242,11.552889823913574,,,,304.78,154.6999969482422,,121.18000030517578,,,171.96,,,,,,,10.970000267028809,11.9,15.66,106.8000030517578,,142.5399932861328,,,,101.16510009765624,,449.05,110.63999938964844,,,,,,,,192.94,,285.6400146484375,,,,27.7265,,114.08999633789062,,,,,,,,
2025-10-06,14.670000076293944,,147.72999572753906,98.18000030517578,116.71,132.41,108.22,21.796310424804688,10.079609870910645,17.655040740966797,13.26574993133545,10.758390426635742,11.560449600219728,218.4199981689453,113.87999725341795,375.4,304.32,155.72000122070312,271.87,121.25,99.38999938964844,248.3500061035156,172.0,,249.8300018310547,109.58000183105467,337.4200134277344,220.8800048828125,186.63999938964844,10.960000038146973,11.89,15.65,106.80999755859376,172.8800048828125,141.30999755859375,96.44000244140624,110.31999969482422,96.6999969482422,101.1693115234375,98.11000061035156,454.59,110.6500015258789,103.31663513183594,104.2092742919922,106.9458236694336,109.9187469482422,155.4499969482422,111.8499984741211,254.32000732421875,192.97,199.00999450683597,285.19000244140625,230.7100067138672,101.66000366210938,205.57000732421875,27.9069,95.16000366210938,114.1500015258789,331.68,239.9499969482422,142.22000122070312,148.27000427246094,111.75,111.9499969482422,112.7300033569336,107.37999725341795
2025-10-07,14.68000030517578,,147.8300018310547,98.68000030517578,117.41,133.54,108.68,21.758039474487305,10.079870223999023,17.65074920654297,13.268059730529783,10.75823974609375,11.560070037841797,219.9900054931641,113.98999786376952,375.61,306.52,156.22999572753906,273.91,121.29000091552734,99.33999633789062,248.77999877929688,172.28,,250.57000732421875,109.9800033569336,338.07000732421875,221.1699981689453,,10.960000038146973,11.89,15.65,106.8000030517578,173.3800048828125,142.97999572753906,96.56999969482422,110.58999633789062,96.87999725341795,101.17249298095705,98.16999816894533,454.36,110.6500015258789,103.3265380859375,104.248779296875,107.07372283935548,110.1431655883789,155.6300048828125,111.86000061035156,254.80999755859372,193.28,200.44000244140625,287.260009765625,231.1000061035156,101.7699966430664,205.97999572753903,27.9985,95.12000274658205,114.19000244140624,331.86,241.7400054931641,,148.4600067138672,111.81999969482422,112.08999633789062,112.94000244140624,107.41999816894533
2025-10-08,14.6899995803833,,147.07000732421875,98.6999969482422,117.51,133.74,108.71,21.95358085632324,10.080650329589844,17.797239303588867,13.334320068359377,10.760519981384276,11.59179973602295,219.33999633789065,114.20999908447266,375.99,305.04,155.91000366210938,273.6,121.22000122070312,99.51000213623048,249.0800018310547,171.99,,251.0399932861328,110.05999755859376,336.739990234375,221.9900054931641,188.3600006103516,10.970000267028809,11.89,15.64,106.8000030517578,173.1999969482422,141.2899932861328,96.56999969482422,110.52999877929688,96.83999633789062,101.17578887939452,98.3499984741211,456.18,110.66000366210938,103.64334106445312,104.53520965576172,107.37870025634766,110.37735748291016,156.05999755859375,112.1999969482422,253.8500061035156,192.94,199.83999633789065,285.8599853515625,231.38999938964844,101.91999816894533,206.42999267578125,27.9401,95.27999877929688,114.12000274658205,332.18,241.4600067138672,143.52000427246094,149.0,111.87999725341795,112.0999984741211,112.88999938964844,107.72000122070312
2025-10-09,14.670000076293944,,148.60000610351562,98.58999633789062,117.65,133.84,108.9,21.825740814208984,10.081250190734863,17.787019729614258,13.32548999786377,10.76045036315918,11.58782958984375,218.94000244140625,114.1999969482422,376.52,310.48,156.55999755859375,273.12,121.08999633789062,99.52999877929688,250.66000366210935,172.15,85.11000061035156,252.22999572753903,110.62999725341795,338.82000732421875,222.0200042724609,189.2700042724609,10.960000038146973,11.89,15.62,106.79000091552734,174.52999877929688,145.64999389648438,96.9000015258789,111.16999816894533,97.3000030517578,101.1794891357422,98.41000366210938,456.66,110.66000366210938,103.77203369140624,104.69322967529295,107.66400146484376,110.83595275878906,156.47999572753906,112.33999633789062,255.41000366210935,193.11,199.47999572753903,290.95001220703125,232.8500061035156,101.91000366210938,207.2700042724609,28.0565,95.3000030517578,114.0,332.64,241.0399932861328,144.2100067138672,149.02000427246094,112.12000274658205,112.4800033569336,113.41999816894533,107.87999725341795
2025-10-10,14.6899995803833,,147.57000732421875,99.5500030517578,117.86,134.21,109.02,21.655540466308597,10.081879615783691,17.519969940185547,13.229740142822266,10.763500213623049,11.540610313415527,218.67999267578125,114.22000122070312,377.66,311.36,156.25999450683594,272.41,120.76000213623048,99.55999755859376,246.6000061035156,172.11,82.77999877929688,251.75,110.31999969482422,338.0799865722656,221.66000366210935,187.8300018310547,10.960000038146973,11.88,15.61,106.7300033569336,173.0,146.36000061035156,96.75,111.04000091552734,97.08000183105467,101.18726348876952,97.88999938964844,450.17,110.63999938964844,103.53443145751952,104.4957046508789,107.29015350341795,110.3285675048828,155.92999267578125,112.08999633789062,254.8999938964844,193.06,199.2400054931641,291.7699890136719,229.07000732421875,101.91999816894533,206.33999633789065,28.0024,95.31999969482422,113.69000244140624,333.65,240.3999938964844,143.10000610351562,148.77999877929688,112.01000213623048,112.3000030517578,113.16000366210938,107.66999816894533
2025-10-13,14.720000267028809,,,99.1500015258789,117.45,133.58,108.76,21.73546028137207,10.082280158996582,17.638229370117188,13.280779838562012,10.766730308532717,11.56287956237793,215.66000366210935,114.0199966430664,375.46,,154.85000610351562,268.74,,99.68000030517578,,,81.37000274658203,,,,220.3699951171875,,10.970000267028809,11.9,15.62,106.72000122070312,,,,,,101.19026184082033,,443.73,110.6500015258789,,,,,,,,,196.47000122070312,,,101.72000122070312,,27.7475,95.44000244140624,,331.68,237.1499938964844,,147.91000366210938,,,,
2025-10-14,14.729999542236328,,144.75,98.76000213623048,117.21,133.08,108.67,21.76668930053711,10.08277988433838,17.57513999938965,13.265399932861328,10.7681303024292,11.555390357971191,214.2100067138672,114.0,373.26,306.9,153.91000366210938,266.04,120.58000183105467,99.80999755859376,241.07000732421875,170.07,79.44000244140625,247.13999938964844,108.44000244140624,331.8399963378906,219.3500061035156,184.0399932861328,10.979999542236328,11.91,15.65,106.72000122070312,170.85000610351562,143.5399932861328,95.88999938964844,108.45999908447266,95.86000061035156,101.1949691772461,95.0500030517578,434.5,110.66999816894533,103.64334106445312,104.3969268798828,106.90647888183594,109.34305572509766,155.36000061035156,112.18000030517578,250.17999267578125,190.75,195.1499938964844,287.57000732421875,223.9199981689453,101.66999816894533,204.47999572753903,27.5784,95.55999755859376,113.5199966430664,329.73,234.7700042724609,140.2100067138672,147.22000122070312,111.45999908447266,111.3000030517578,111.73999786376952,107.58000183105467
2025-10-15,14.770000457763672,,146.92999267578125,99.23999786376952,116.0,131.18,107.88,21.742780685424805,10.083919525146484,17.673290252685547,13.311260223388672,10.768779754638672,11.578849792480469,217.1000061035156,114.3499984741211,374.0,307.11,155.14999389648438,271.53,120.69000244140624,99.9800033569336,244.7100067138672,172.04,80.6500015258789,249.72999572753903,109.45999908447266,337.20001220703125,220.1300048828125,186.22999572753903,10.989999771118164,11.92,15.69,106.87999725341795,173.9199981689453,142.25999450683594,96.4800033569336,109.58999633789062,96.58999633789062,101.19825744628906,97.37999725341795,440.33,110.73999786376952,103.95911407470705,104.73853302001952,107.46005249023438,110.06139373779295,156.16000366210938,112.52999877929688,254.2400054931641,192.97,197.7700042724609,287.75,227.2899932861328,102.04000091552734,205.80999755859372,27.7997,95.72000122070312,113.62000274658205,330.38,239.6000061035156,141.8800048828125,147.74000549316406,111.97000122070312,111.98999786376952,112.58999633789062,107.91999816894533
2025-10-16,14.779999732971191,,146.3800048828125,100.13999938964844,117.08,132.76,108.69,21.82560920715332,10.084409713745115,17.68699073791504,13.322979927062988,10.770560264587402,11.583100318908691,217.5399932861328,114.43000030517578,375.4,308.87,154.6300048828125,271.64,121.05999755859376,100.06999969482422,246.9600067138672,172.02,80.58000183105469,248.1999969482422,109.08999633789062,335.5899963378906,219.8800048828125,187.7100067138672,11.0,11.94,15.72,106.94000244140624,172.8800048828125,140.8699951171875,96.13999938964844,108.41000366210938,96.08000183105467,101.2020263671875,97.4000015258789,443.28,110.7699966430664,104.08807373046876,104.8474578857422,107.46005249023438,110.11043548583984,156.1699981689453,112.66999816894533,253.02999877929688,192.95,198.1699981689453,289.3900146484375,229.3699951171875,102.11000061035156,205.8999938964844,27.7071,95.80999755859376,113.97000122070312,331.6,239.69000244140625,143.00999450683594,147.57000732421875,111.77999877929688,111.58000183105467,112.0,108.02999877929688
2025-10-17,14.789999961853027,,143.1300048828125,100.12999725341795,117.21,132.88,108.82,21.76264953613281,10.086779594421388,17.534809112548828,13.263449668884276,10.77064037322998,11.552319526672363,215.1999969482422,114.12999725341795,370.38,304.01,151.97999572753906,269.06,120.98999786376952,100.12999725341795,244.83999633789065,171.2,78.12000274658203,243.6199951171875,107.25,329.989990234375,217.2700042724609,184.63999938964844,11.010000228881836,11.95,15.7,106.91000366210938,170.02000427246094,137.3000030517578,95.13999938964844,106.48999786376952,94.7300033569336,101.20925903320312,95.9499969482422,435.61,110.75,104.00870513916016,104.6395263671875,106.88756561279295,108.97283935546876,155.3300018310547,112.58000183105467,248.82000732421875,192.03,196.0399932861328,284.8299865722656,227.38999938964844,101.83999633789062,203.7700042724609,27.2306,95.87000274658205,113.91000366210938,327.17,237.41000366210935,140.67999267578125,145.82000732421875,111.05999755859376,110.41999816894533,110.41999816894533,107.80999755859376
2025-10-20,14.8100004196167,,145.60000610351562,100.97000122070312,116.21,131.16,108.2,22.05933952331543,10.0872802734375,17.775590896606445,13.36201000213623,10.771530151367188,11.600279808044434,218.1300048828125,114.4499969482422,374.43,306.24,154.5500030517578,273.0,120.83000183105467,100.01000213623048,250.38999938964844,172.03,79.93000030517578,247.9199981689453,109.12999725341795,334.94000244140625,219.6199951171875,187.63999938964844,11.020000457763672,11.96,15.74,106.91999816894533,172.77000427246094,139.0800018310547,96.08000183105467,108.4800033569336,96.04000091552734,101.21414184570312,97.87000274658205,443.09,110.7699966430664,104.07814025878906,104.75833892822266,107.31199645996094,109.85543823242188,155.92999267578125,112.6500015258789,252.52999877929688,192.95,198.6999969482422,286.8999938964844,232.52999877929688,102.12999725341795,205.41000366210935,27.6898,95.75,113.75,330.72,240.8800048828125,142.9600067138672,147.38999938964844,111.69000244140624,111.5199966430664,111.95999908447266,107.94000244140624
2025-10-21,14.81999969482422,,147.30999755859375,,117.22,132.83,108.83,21.98056983947754,10.088520050048828,17.79707908630371,13.351710319519045,10.771940231323242,11.60186004638672,220.27999877929688,114.73999786376952,376.37,309.62,156.13999938964844,275.29,120.93000030517578,100.11000061035156,250.72999572753903,172.27,81.63999938964844,250.75,110.45999908447266,338.2200012207031,220.7400054931641,189.00999450683597,11.020000457763672,11.96,15.76,106.9800033569336,174.9199981689453,141.47999572753906,96.68000030517578,109.66999816894533,96.83000183105467,101.21768951416016,98.3000030517578,446.22,110.80999755859376,104.59397888183594,105.31282043457033,108.11149597167967,110.89496612548828,157.08999633789062,113.20999908447266,255.0399932861328,193.21,200.6499938964844,290.07000732421875,232.8500061035156,102.41999816894533,207.3500061035156,27.9737,95.83999633789062,113.8499984741211,332.43,242.88999938964844,144.0,148.13999938964844,112.1500015258789,112.20999908447266,112.87000274658205,108.51000213623048
2025-10-22,14.829999923706056,,148.32000732421875,,117.74,133.61,109.2,21.99692916870117,10.08815,17.70663,13.30925,10.77295970916748,11.58298,220.3000030517578,114.77999877929688,376.68,308.12,156.27999877929688,274.75,120.9800033569336,100.16999816894533,251.63999938964844,172.32,81.11000061035156,251.0200042724609,110.79000091552734,338.1600036621094,221.1100006103516,188.6300048828125,11.029999732971191,11.97,15.75,107.01000213623048,176.4499969482422,142.33999633789062,96.88999938964844,110.4000015258789,97.08999633789062,101.22081756591795,98.7699966430664,446.33,110.87000274658205,104.33605194091795,105.06527709960938,107.68707275390624,110.34578704833984,156.47999572753906,112.93000030517578,254.97999572753903,193.26,200.66000366210935,288.6600036621094,233.69000244140625,102.45999908447266,206.32000732421875,27.9985,95.9000015258789,113.88999938964844,332.7,242.3999938964844,143.6999969482422,148.38999938964844,112.33000183105467,112.4499969482422,113.16999816894533,108.26000213623048
2025-10-23,14.81999969482422,,147.4499969482422,101.4499969482422,117.82,133.64,109.31,22.05163,10.088040351867676,17.781139373779297,13.34768009185791,10.77182,11.598620414733888,219.47000122070312,114.73999786376952,378.22,306.16,156.4199981689453,273.19,120.76000213623048,100.08000183105467,250.07000732421875,171.9,80.91999816894531,249.75999450683597,110.29000091552734,336.5899963378906,221.25999450683597,188.5500030517578,11.029999732971191,11.96,15.74,107.0,175.3300018310547,140.7100067138672,96.6999969482422,110.08000183105467,96.87000274658205,101.22477,98.66000366210938,445.02,110.83000183105467,104.29638671875,105.02567291259766,107.64759063720705,110.326171875,156.42999267578125,112.88999938964844,253.7899932861328,192.78,199.8999938964844,286.82000732421875,232.22999572753903,102.37999725341795,206.27999877929688,28.0239,95.80999755859376,113.68000030517578,334.05,241.02999877929688,143.63999938964844,148.47999572753906,112.1500015258789,112.2300033569336,112.91999816894533,108.22000122070312
2025-10-24,14.8100004196167,,149.23,100.91,117.76,133.64,109.22,22.121639251708984,10.087889671325684,17.874040603637695,13.375359535217283,10.769319534301758,11.613380432128906,222.57,114.67,377.23,310.7,156.93,276.02,120.75,99.92,251.48,173.07,82.35,250.74,110.89,338.37,221.2,189.76,11.039999961853027,11.98,15.77,106.96,176.42,142.9,96.87,110.54,97.14,101.23198699951172,99.72,445.32,110.8,104.97,105.91,108.92,112.5,156.23,112.7,255.13,194.09,202.72,291.06,233.54,102.38,206.28,28.1138,95.66,113.68,333.17,243.52,144.56,148.44,112.21,112.42,113.23,108.06
2025-10-27,14.81999969482422,,151.50999450683594,100.73999786376952,118.2,134.44,109.44,22.295379638671875,10.08860969543457,17.916410446166992,13.37967014312744,10.770489692687988,11.620880126953123,222.50999450683597,114.81999969482422,379.28,316.42,158.9600067138672,275.61,120.97000122070312,99.94000244140624,255.0,174.15,83.51000213623047,254.4199981689453,112.4499969482422,344.4100036621094,222.47000122070312,192.22000122070312,11.050000190734863,,,107.0,178.07000732421875,145.2100067138672,97.66999816894533,111.77999877929688,98.2300033569336,101.23676300048828,100.86000061035156,449.72,110.83999633789062,104.46502685546876,105.2930145263672,108.25955963134766,111.36569213867188,157.30999755859375,113.06999969482422,259.6499938964844,195.29,202.66000366210935,296.4100036621094,236.7899932861328,102.4800033569336,208.22000122070312,28.4767,95.68000030517578,113.87999725341795,334.96,243.13999938964844,146.4199981689453,149.2899932861328,112.77999877929688,113.3499984741211,114.5,108.48999786376952
2025-10-28,14.84000015258789,,150.36000061035156,100.31999969482422,119.03,135.76,109.97,22.3925895690918,10.089300155639648,17.913549423217773,13.375450134277344,10.77029037475586,11.618849754333496,220.97000122070312,114.76000213623048,378.52,317.84,158.69000244140625,273.82,121.1500015258789,100.02999877929688,253.5,174.62,82.94000244140625,254.5399932861328,112.52999877929688,345.29998779296875,222.0399932861328,190.6199951171875,11.050000190734863,11.98,15.83,107.02999877929688,175.36000061035156,145.24000549316406,97.66000366210938,111.16000366210938,98.16999816894533,101.24015808105467,100.7699966430664,446.9,110.87000274658205,104.33605194091795,105.16429901123048,107.89434814453124,110.89496612548828,156.77999877929688,112.94000244140624,260.3299865722656,195.81,201.25,297.7300109863281,235.3999938964844,102.41000366210938,207.33999633789065,28.4269,95.76000213623048,114.0500030517578,334.28,241.5500030517578,145.2100067138672,149.0,112.83000183105467,113.33999633789062,114.43000030517578,108.36000061035156
2025-10-29,14.8100004196167,,149.47999572753906,100.06999969482422,118.84,135.33,109.9,22.47389030456543,10.089770317077637,17.93351936340332,13.387590408325195,10.771639823913574,11.624130249023438,219.5200042724609,114.79000091552734,379.41,320.68,158.6999969482422,272.91,121.12999725341795,100.0199966430664,252.75,175.05,,255.66000366210935,112.93000030517578,346.20001220703125,222.7700042724609,,11.039999961853027,11.95,15.79,107.0500030517578,173.55999755859375,145.8300018310547,97.83000183105467,111.30999755859376,98.41000366210938,101.24339294433594,101.16999816894533,449.48,110.88999938964844,104.70309448242188,105.61976623535156,108.58528900146484,111.80699920654295,157.7899932861328,113.33000183105467,260.9800109863281,196.31,199.9199981689453,300.3900146484375,234.69000244140625,102.38999938964844,209.0500030517578,28.4275,95.73999786376952,114.02999877929688,335.06,240.75,,149.47999572753906,112.94000244140624,113.52999877929688,114.70999908447266,108.81999969482422
2025-10-30,14.800000190734863,,149.1199951171875,99.33999633789062,119.06,135.74,110.0,22.371049880981445,10.089630126953123,17.960229873657227,13.396679878234863,10.771089553833008,11.627739906311035,217.1699981689453,114.5199966430664,377.1,326.03,157.99000549316406,269.84,120.98999786376952,99.9499969482422,253.50999450683597,174.13,83.11000061035156,256.45001220703125,113.4000015258789,346.989990234375,222.07000732421875,192.7400054931641,11.029999732971191,11.94,15.76,107.01000213623048,171.97000122070312,142.3699951171875,97.8000030517578,110.2300033569336,98.41000366210938,101.2470474243164,100.88999938964844,450.41,110.86000061035156,104.50469207763672,105.46134185791016,108.49644470214844,111.74816131591795,157.64999389648438,113.12000274658205,261.5599975585937,195.28,197.7700042724609,305.3999938964844,235.41000366210935,102.12999725341795,208.9499969482422,28.301,95.68000030517578,113.9000015258789,333.01,238.0399932861328,146.80999755859375,149.00999450683594,112.87000274658205,113.5,114.6999969482422,108.66000366210938
2025-10-31,14.8100004196167,,148.99000549316406,99.44000244140624,118.95,135.6,109.91,22.33345031738281,10.090519905090332,17.929330825805664,13.385849952697754,10.77301025390625,11.622969627380373,216.1999969482422,114.48999786376952,376.38,322.32,158.13999938964844,268.96,120.77999877929688,99.97000122070312,256.32000732421875,174.23,81.52999877929688,254.6699981689453,112.9499969482422,343.5799865722656,222.05999755859372,192.1100006103516,11.029999732971191,11.95,15.77,107.0,171.69000244140625,142.25,97.75,109.81999969482422,98.33999633789062,101.2519073486328,100.87999725341795,453.84,110.86000061035156,104.33605194091795,105.28311920166016,108.23982238769533,111.4539566040039,157.27999877929688,112.93000030517578,258.989990234375,195.4,196.88999938964844,301.9100036621094,238.00999450683597,102.06999969482422,208.38999938964844,28.3275,95.6999969482422,113.6999969482422,332.37,237.25999450683597,146.3300018310547,149.0,112.8499984741211,113.44000244140624,114.62000274658205,108.4800033569336
2025-11-03,14.789999961853027,,150.2100067138672,99.91999816894533,118.86,135.49,109.86,22.35828018188477,10.090519905090332,17.935949325561523,13.38346004486084,10.772520065307615,11.6189603805542,215.91000366210935,114.6500015258789,376.68,323.79,159.10000610351562,269.42,120.87000274658205,100.02999877929688,,174.06,82.0199966430664,256.4599914550781,113.8000030517578,344.3800048828125,223.02999877929688,194.4600067138672,11.029999732971191,11.95,15.75,106.95999908447266,172.2100067138672,146.0399932861328,98.11000061035156,110.48999786376952,98.81999969482422,101.25971221923828,101.16000366210938,460.07,110.87000274658205,104.5146255493164,105.50096130371094,108.6050262451172,111.94429779052734,157.82000732421875,113.12000274658205,259.5599975585937,195.21,196.6199951171875,303.2699890136719,,102.18000030517578,209.3000030517578,28.4966,95.75,113.77999877929688,332.62,237.6499938964844,148.10000610351562,149.64999389648438,113.12000274658205,113.86000061035156,115.18000030517578,108.6999969482422
2025-11-04,14.800000190734863,,148.82000732421875,99.9499969482422,119.11,135.87,110.05,22.323829650878903,10.090740203857422,17.8897705078125,13.367090225219728,10.773280143737791,11.611769676208496,211.1100006103516,113.94000244140624,369.86,321.66,157.60000610351562,263.11,120.72000122070312,99.95999908447266,254.88999938964844,173.09,81.20999908447266,253.94000244140625,113.05999755859376,341.1700134277344,219.3800048828125,192.1300048828125,11.029999732971191,11.95,15.74,106.9000015258789,169.74000549316406,144.5800018310547,97.62999725341795,109.47000122070312,98.20999908447266,101.2629623413086,100.29000091552734,458.97,110.81999969482422,104.18726348876952,105.1147918701172,107.98318481445312,110.94400024414062,156.91000366210938,112.7699966430664,257.1400146484375,194.12,192.2400054931641,301.2699890136719,236.6699981689453,101.5,207.42999267578125,28.2274,95.68000030517578,113.63999938964844,326.59,232.0800018310547,146.3300018310547,147.1999969482422,112.72000122070312,113.3000030517578,114.4800033569336,108.3000030517578
2025-11-05,14.789999961853027,,148.6699981689453,,118.29,134.59,109.5,22.46113967895508,10.090720176696776,17.918710708618164,13.376839637756348,10.77322006225586,11.616129875183104,212.08999633789065,114.1999969482422,374.15,317.58,157.86000061035156,264.0,120.52999877929688,99.95999908447266,250.97000122070312,172.95,81.12999725341797,254.02999877929688,112.9800033569336,340.9599914550781,220.7100067138672,190.6199951171875,11.020000457763672,11.94,15.72,106.91000366210938,171.6999969482422,141.60000610351562,97.81999969482422,109.72000122070312,98.45999908447266,101.2663116455078,100.11000061035156,451.53,110.83999633789062,104.12774658203124,105.08509063720705,107.95357513427734,110.90476989746094,156.86000061035156,112.70999908447266,256.989990234375,193.97,193.1199951171875,297.44000244140625,233.0200042724609,101.7300033569336,207.3500061035156,28.2736,95.68000030517578,113.45999908447266,330.37,232.8600006103516,145.17999267578125,148.08999633789062,112.86000061035156,113.5199966430664,114.76000213623048,108.2699966430664
2025-11-06,14.800000190734863,,150.13999938964844,99.81999969482422,118.16,134.42,109.4,22.52029037475586,10.091110229492188,17.730060577392578,13.304829597473145,10.774450302124023,11.580169677734377,212.8800048828125,114.31999969482422,376.8,319.85,157.89999389648438,265.6,120.5,99.88999938964844,254.00999450683597,172.86,82.86000061035156,255.3000030517578,113.55999755859376,342.5199890136719,221.7100067138672,192.38999938964844,11.029999732971191,11.96,15.74,106.88999938964844,173.16000366210938,141.02000427246094,97.97000122070312,109.47000122070312,98.6999969482422,101.26983642578124,99.8499984741211,459.75,110.83000183105467,104.25670623779295,105.24351501464844,108.39774322509766,111.61087036132812,157.50999450683594,112.8499984741211,258.1600036621094,193.86,193.83999633789065,299.5599975585937,235.83999633789065,101.83000183105467,208.67999267578125,28.2798,95.62000274658205,113.44000244140624,332.71,234.25999450683597,146.52999877929688,148.75999450683594,112.93000030517578,113.69000244140624,115.02999877929688,108.44000244140624
2025-11-07,14.789999961853027,,147.60000610351562,99.18000030517578,118.4,134.86,109.53,22.26262092590332,10.091460227966309,17.567079544067383,13.24347972869873,10.775059700012209,11.547900199890137,208.2899932861328,113.88999938964844,374.52,314.44,155.83999633789062,259.14,120.47000122070312,99.86000061035156,252.41000366210935,171.36,81.66000366210938,251.8500061035156,112.11000061035156,338.6000061035156,220.22999572753903,190.22999572753903,11.029999732971191,11.96,15.74,106.87000274658205,171.35000610351562,139.7100067138672,97.12000274658205,107.61000061035156,97.55999755859376,101.27645111083984,97.9000015258789,450.5,110.81999969482422,103.99878692626952,104.8870620727539,107.72655487060548,110.57135009765624,156.52999877929688,112.56999969482422,255.22000122070312,192.16,189.66000366210935,294.489990234375,234.3500061035156,101.44000244140624,206.7400054931641,27.9115,95.58000183105467,113.41000366210938,330.69,228.55999755859372,144.8800048828125,147.75999450683594,112.30999755859376,112.70999908447266,113.70999908447266,108.06999969482422
